Ecosystem	Package	Version	Scope	License	License files	Source
npm	@unrs/resolver-binding-android-arm-eabi	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-android-arm-eabi/-/resolver-binding-android-arm-eabi-1.12.2.tgz
npm	@unrs/resolver-binding-android-arm64	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-android-arm64/-/resolver-binding-android-arm64-1.12.2.tgz
npm	@unrs/resolver-binding-darwin-arm64	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-darwin-arm64/-/resolver-binding-darwin-arm64-1.12.2.tgz
npm	@unrs/resolver-binding-darwin-x64	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-darwin-x64/-/resolver-binding-darwin-x64-1.12.2.tgz
npm	@unrs/resolver-binding-freebsd-x64	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-freebsd-x64/-/resolver-binding-freebsd-x64-1.12.2.tgz
npm	@unrs/resolver-binding-linux-arm-gnueabihf	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-arm-gnueabihf/-/resolver-binding-linux-arm-gnueabihf-1.12.2.tgz
npm	@unrs/resolver-binding-linux-arm-musleabihf	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-arm-musleabihf/-/resolver-binding-linux-arm-musleabihf-1.12.2.tgz
npm	@unrs/resolver-binding-linux-arm64-gnu	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-arm64-gnu/-/resolver-binding-linux-arm64-gnu-1.12.2.tgz
npm	@unrs/resolver-binding-linux-arm64-musl	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-arm64-musl/-/resolver-binding-linux-arm64-musl-1.12.2.tgz
npm	@unrs/resolver-binding-linux-loong64-gnu	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-loong64-gnu/-/resolver-binding-linux-loong64-gnu-1.12.2.tgz
npm	@unrs/resolver-binding-linux-loong64-musl	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-loong64-musl/-/resolver-binding-linux-loong64-musl-1.12.2.tgz
npm	@unrs/resolver-binding-linux-ppc64-gnu	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-ppc64-gnu/-/resolver-binding-linux-ppc64-gnu-1.12.2.tgz
npm	@unrs/resolver-binding-linux-riscv64-gnu	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-riscv64-gnu/-/resolver-binding-linux-riscv64-gnu-1.12.2.tgz
npm	@unrs/resolver-binding-linux-riscv64-musl	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-riscv64-musl/-/resolver-binding-linux-riscv64-musl-1.12.2.tgz
npm	@unrs/resolver-binding-linux-s390x-gnu	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-s390x-gnu/-/resolver-binding-linux-s390x-gnu-1.12.2.tgz
npm	@unrs/resolver-binding-linux-x64-gnu	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-x64-gnu/-/resolver-binding-linux-x64-gnu-1.12.2.tgz
npm	@unrs/resolver-binding-linux-x64-musl	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-linux-x64-musl/-/resolver-binding-linux-x64-musl-1.12.2.tgz
npm	@unrs/resolver-binding-openharmony-arm64	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-openharmony-arm64/-/resolver-binding-openharmony-arm64-1.12.2.tgz
npm	@unrs/resolver-binding-wasm32-wasi	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-wasm32-wasi/-/resolver-binding-wasm32-wasi-1.12.2.tgz
npm	@unrs/resolver-binding-win32-arm64-msvc	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-win32-arm64-msvc/-/resolver-binding-win32-arm64-msvc-1.12.2.tgz
npm	@unrs/resolver-binding-win32-ia32-msvc	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-win32-ia32-msvc/-/resolver-binding-win32-ia32-msvc-1.12.2.tgz
npm	@unrs/resolver-binding-win32-x64-msvc	1.12.2	development, optional	MIT		https://registry.npmjs.org/@unrs/resolver-binding-win32-x64-msvc/-/resolver-binding-win32-x64-msvc-1.12.2.tgz
npm	@vitejs/plugin-react	4.7.0	runtime	MIT		https://registry.npmjs.org/@vitejs/plugin-react/-/plugin-react-4.7.0.tgz
npm	agent-base	7.1.4	development	MIT		https://registry.npmjs.org/agent-base/-/agent-base-7.1.4.tgz
npm	ansi-escapes	4.3.2	development	MIT		https://registry.npmjs.org/ansi-escapes/-/ansi-escapes-4.3.2.tgz
npm	ansi-regex	5.0.1	development	MIT		https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz
npm	ansi-styles	4.3.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz
npm	any-promise	1.3.0	development	MIT		https://registry.npmjs.org/any-promise/-/any-promise-1.3.0.tgz
npm	anymatch	3.1.3	development	ISC		https://registry.npmjs.org/anymatch/-/anymatch-3.1.3.tgz
npm	arg	5.0.2	development	MIT		https://registry.npmjs.org/arg/-/arg-5.0.2.tgz
npm	argparse	1.0.10	development	MIT		https://registry.npmjs.org/argparse/-/argparse-1.0.10.tgz
npm	aria-query	5.3.0	development	Apache-2.0		https://registry.npmjs.org/aria-query/-/aria-query-5.3.0.tgz
npm	autoprefixer	10.5.2	development	MIT		https://registry.npmjs.org/autoprefixer/-/autoprefixer-10.5.2.tgz
npm	babel-jest	30.4.1	development	MIT		https://registry.npmjs.org/babel-jest/-/babel-jest-30.4.1.tgz
npm	babel-plugin-istanbul	7.0.1	development	BSD-3-Clause		https://registry.npmjs.org/babel-plugin-istanbul/-/babel-plugin-istanbul-7.0.1.tgz
npm	babel-plugin-jest-hoist	30.4.0	development	MIT		https://registry.npmjs.org/babel-plugin-jest-hoist/-/babel-plugin-jest-hoist-30.4.0.tgz
npm	babel-preset-current-node-syntax	1.2.0	development	MIT		https://registry.npmjs.org/babel-preset-current-node-syntax/-/babel-preset-current-node-syntax-1.2.0.tgz
npm	babel-preset-jest	30.4.0	development	MIT		https://registry.npmjs.org/babel-preset-jest/-/babel-preset-jest-30.4.0.tgz
npm	balanced-match	1.0.2	development	MIT		https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz
npm	baseline-browser-mapping	2.10.42	runtime	Apache-2.0		https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.10.42.tgz
npm	binary-extensions	2.3.0	development	MIT		https://registry.npmjs.org/binary-extensions/-/binary-extensions-2.3.0.tgz
npm	brace-expansion	2.1.1	development	MIT		https://registry.npmjs.org/brace-expansion/-/brace-expansion-2.1.1.tgz
npm	braces	3.0.3	development	MIT		https://registry.npmjs.org/braces/-/braces-3.0.3.tgz
npm	browserslist	4.28.4	runtime	MIT		https://registry.npmjs.org/browserslist/-/browserslist-4.28.4.tgz
npm	bs-logger	0.2.6	development	MIT		https://registry.npmjs.org/bs-logger/-/bs-logger-0.2.6.tgz
npm	bser	2.1.1	development	Apache-2.0		https://registry.npmjs.org/bser/-/bser-2.1.1.tgz
npm	buffer-from	1.1.2	development	MIT		https://registry.npmjs.org/buffer-from/-/buffer-from-1.1.2.tgz
npm	callsites	3.1.0	development	MIT		https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz
npm	camelcase	5.3.1	development	MIT		https://registry.npmjs.org/camelcase/-/camelcase-5.3.1.tgz
npm	camelcase-css	2.0.1	development	MIT		https://registry.npmjs.org/camelcase-css/-/camelcase-css-2.0.1.tgz
npm	caniuse-lite	1.0.30001802	runtime	CC-BY-4.0		https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001802.tgz
npm	chalk	4.1.2	development	MIT		https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz
npm	char-regex	1.0.2	development	MIT		https://registry.npmjs.org/char-regex/-/char-regex-1.0.2.tgz
npm	chokidar	3.6.0	development	MIT		https://registry.npmjs.org/chokidar/-/chokidar-3.6.0.tgz
npm	chokidar/node_modules/glob-parent	5.1.2	development	ISC		https://registry.npmjs.org/glob-parent/-/glob-parent-5.1.2.tgz
npm	ci-info	4.4.0	development	MIT		https://registry.npmjs.org/ci-info/-/ci-info-4.4.0.tgz
npm	cjs-module-lexer	2.2.0	development	MIT		https://registry.npmjs.org/cjs-module-lexer/-/cjs-module-lexer-2.2.0.tgz
npm	class-variance-authority	0.7.1	runtime	Apache-2.0		https://registry.npmjs.org/class-variance-authority/-/class-variance-authority-0.7.1.tgz
npm	cliui	8.0.1	development	ISC		https://registry.npmjs.org/cliui/-/cliui-8.0.1.tgz
npm	cliui/node_modules/emoji-regex	8.0.0	development	MIT		https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz
npm	cliui/node_modules/string-width	4.2.3	development	MIT		https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz
npm	cliui/node_modules/strip-ansi	6.0.1	development	MIT		https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz
npm	cliui/node_modules/wrap-ansi	7.0.0	development	MIT		https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-7.0.0.tgz
npm	clsx	2.1.1	runtime	MIT		https://registry.npmjs.org/clsx/-/clsx-2.1.1.tgz
npm	co	4.6.0	development	MIT		https://registry.npmjs.org/co/-/co-4.6.0.tgz
npm	collect-v8-coverage	1.0.3	development	MIT		https://registry.npmjs.org/collect-v8-coverage/-/collect-v8-coverage-1.0.3.tgz
npm	color-convert	2.0.1	development	MIT		https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz
npm	color-name	1.1.4	development	MIT		https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz
npm	commander	4.1.1	development	MIT		https://registry.npmjs.org/commander/-/commander-4.1.1.tgz
npm	concat-map	0.0.1	development	MIT		https://registry.npmjs.org/concat-map/-/concat-map-0.0.1.tgz
npm	convert-source-map	2.0.0	runtime	MIT		https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz
npm	cookie	1.1.1	runtime	MIT		https://registry.npmjs.org/cookie/-/cookie-1.1.1.tgz
npm	cross-spawn	7.0.6	development	MIT		https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz
npm	css.escape	1.5.1	development	MIT		https://registry.npmjs.org/css.escape/-/css.escape-1.5.1.tgz
npm	cssesc	3.0.0	development	MIT		https://registry.npmjs.org/cssesc/-/cssesc-3.0.0.tgz
npm	cssstyle	4.6.0	development	MIT		https://registry.npmjs.org/cssstyle/-/cssstyle-4.6.0.tgz
npm	csstype	3.2.3	development	MIT		https://registry.npmjs.org/csstype/-/csstype-3.2.3.tgz
npm	cytoscape	3.34.1	runtime	MIT		https://registry.npmjs.org/cytoscape/-/cytoscape-3.34.1.tgz
npm	data-urls	5.0.0	development	MIT		https://registry.npmjs.org/data-urls/-/data-urls-5.0.0.tgz
npm	debug	4.4.3	runtime	MIT		https://registry.npmjs.org/debug/-/debug-4.4.3.tgz
npm	decimal.js	10.6.0	development	MIT		https://registry.npmjs.org/decimal.js/-/decimal.js-10.6.0.tgz
npm	dedent	1.7.2	development	MIT		https://registry.npmjs.org/dedent/-/dedent-1.7.2.tgz
npm	deepmerge	4.3.1	development	MIT		https://registry.npmjs.org/deepmerge/-/deepmerge-4.3.1.tgz
npm	dequal	2.0.3	development	MIT		https://registry.npmjs.org/dequal/-/dequal-2.0.3.tgz
npm	detect-newline	3.1.0	development	MIT		https://registry.npmjs.org/detect-newline/-/detect-newline-3.1.0.tgz
npm	didyoumean	1.2.2	development	Apache-2.0		https://registry.npmjs.org/didyoumean/-/didyoumean-1.2.2.tgz
npm	dlv	1.1.3	development	MIT		https://registry.npmjs.org/dlv/-/dlv-1.1.3.tgz
npm	dom-accessibility-api	0.5.16	development	MIT		https://registry.npmjs.org/dom-accessibility-api/-/dom-accessibility-api-0.5.16.tgz
npm	eastasianwidth	0.2.0	development	MIT		https://registry.npmjs.org/eastasianwidth/-/eastasianwidth-0.2.0.tgz
npm	electron-to-chromium	1.5.387	runtime	ISC		https://registry.npmjs.org/electron-to-chromium/-/electron-to-chromium-1.5.387.tgz
npm	emittery	0.13.1	development	MIT		https://registry.npmjs.org/emittery/-/emittery-0.13.1.tgz
npm	emoji-regex	9.2.2	development	MIT		https://registry.npmjs.org/emoji-regex/-/emoji-regex-9.2.2.tgz
npm	entities	6.0.1	development	BSD-2-Clause		https://registry.npmjs.org/entities/-/entities-6.0.1.tgz
npm	error-ex	1.3.4	development	MIT		https://registry.npmjs.org/error-ex/-/error-ex-1.3.4.tgz
npm	es-errors	1.3.0	development	MIT		https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz
npm	esbuild	0.25.12	runtime	MIT		https://registry.npmjs.org/esbuild/-/esbuild-0.25.12.tgz
npm	escalade	3.2.0	runtime	MIT		https://registry.npmjs.org/escalade/-/escalade-3.2.0.tgz
npm	escape-string-regexp	2.0.0	development	MIT		https://registry.npmjs.org/escape-string-regexp/-/escape-string-regexp-2.0.0.tgz
npm	esprima	4.0.1	development	BSD-2-Clause		https://registry.npmjs.org/esprima/-/esprima-4.0.1.tgz
npm	execa	5.1.1	development	MIT		https://registry.npmjs.org/execa/-/execa-5.1.1.tgz
npm	execa/node_modules/signal-exit	3.0.7	development	ISC		https://registry.npmjs.org/signal-exit/-/signal-exit-3.0.7.tgz
npm	exit-x	0.2.2	development	MIT		https://registry.npmjs.org/exit-x/-/exit-x-0.2.2.tgz
npm	expect	30.4.1	development	MIT		https://registry.npmjs.org/expect/-/expect-30.4.1.tgz
npm	fast-glob	3.3.3	development	MIT		https://registry.npmjs.org/fast-glob/-/fast-glob-3.3.3.tgz
npm	fast-glob/node_modules/glob-parent	5.1.2	development	ISC		https://registry.npmjs.org/glob-parent/-/glob-parent-5.1.2.tgz
npm	fast-json-stable-stringify	2.1.0	development	MIT		https://registry.npmjs.org/fast-json-stable-stringify/-/fast-json-stable-stringify-2.1.0.tgz
npm	fastq	1.20.1	development	ISC		https://registry.npmjs.org/fastq/-/fastq-1.20.1.tgz
npm	fb-watchman	2.0.2	development	Apache-2.0		https://registry.npmjs.org/fb-watchman/-/fb-watchman-2.0.2.tgz
npm	fill-range	7.1.1	development	MIT		https://registry.npmjs.org/fill-range/-/fill-range-7.1.1.tgz
npm	find-up	4.1.0	development	MIT		https://registry.npmjs.org/find-up/-/find-up-4.1.0.tgz
npm	foreground-child	3.3.1	development	ISC		https://registry.npmjs.org/foreground-child/-/foreground-child-3.3.1.tgz
npm	fraction.js	5.3.4	development	MIT		https://registry.npmjs.org/fraction.js/-/fraction.js-5.3.4.tgz
npm	fs.realpath	1.0.0	development	ISC		https://registry.npmjs.org/fs.realpath/-/fs.realpath-1.0.0.tgz
npm	fsevents	2.3.3	runtime, optional	MIT		https://registry.npmjs.org/fsevents/-/fsevents-2.3.3.tgz
npm	function-bind	1.1.2	development	MIT		https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz
npm	gensync	1.0.0-beta.2	runtime	MIT		https://registry.npmjs.org/gensync/-/gensync-1.0.0-beta.2.tgz
npm	get-caller-file	2.0.5	development	ISC		https://registry.npmjs.org/get-caller-file/-/get-caller-file-2.0.5.tgz
npm	get-package-type	0.4.0	development	MIT		https://registry.npmjs.org/get-package-type/-/get-package-type-0.1.0.tgz
npm	get-stream	6.0.1	development	MIT		https://registry.npmjs.org/get-stream/-/get-stream-6.0.1.tgz
npm	glob	10.5.0	development	ISC		https://registry.npmjs.org/glob/-/glob-10.5.0.tgz
npm	glob-parent	6.0.2	development	ISC		https://registry.npmjs.org/glob-parent/-/glob-parent-6.0.2.tgz
npm	graceful-fs	4.2.11	development	ISC		https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz
npm	handlebars	4.7.9	development	MIT		https://registry.npmjs.org/handlebars/-/handlebars-4.7.9.tgz
npm	harmony-reflect	1.6.2	development	(Apache-2.0 OR MPL-1.1)		https://registry.npmjs.org/harmony-reflect/-/harmony-reflect-1.6.2.tgz
npm	has-flag	4.0.0	development	MIT		https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz
npm	hasown	2.0.4	development	MIT		https://registry.npmjs.org/hasown/-/hasown-2.0.4.tgz
npm	html-encoding-sniffer	4.0.0	development	MIT		https://registry.npmjs.org/html-encoding-sniffer/-/html-encoding-sniffer-4.0.0.tgz
npm	html-escaper	2.0.2	development	MIT		https://registry.npmjs.org/html-escaper/-/html-escaper-2.0.2.tgz
npm	http-proxy-agent	7.0.2	development	MIT		https://registry.npmjs.org/http-proxy-agent/-/http-proxy-agent-7.0.2.tgz
npm	https-proxy-agent	7.0.6	development	MIT		https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-7.0.6.tgz
npm	human-signals	2.1.0	development	Apache-2.0		https://registry.npmjs.org/human-signals/-/human-signals-2.1.0.tgz
npm	iconv-lite	0.6.3	development	MIT		https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.6.3.tgz
npm	identity-obj-proxy	3.0.0	development	MIT		https://registry.npmjs.org/identity-obj-proxy/-/identity-obj-proxy-3.0.0.tgz
npm	import-local	3.2.0	development	MIT		https://registry.npmjs.org/import-local/-/import-local-3.2.0.tgz
npm	imurmurhash	0.1.4	development	MIT		https://registry.npmjs.org/imurmurhash/-/imurmurhash-0.1.4.tgz
npm	indent-string	4.0.0	development	MIT		https://registry.npmjs.org/indent-string/-/indent-string-4.0.0.tgz
npm	inflight	1.0.6	development	ISC		https://registry.npmjs.org/inflight/-/inflight-1.0.6.tgz
npm	inherits	2.0.4	development	ISC		https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz
npm	is-arrayish	0.2.1	development	MIT		https://registry.npmjs.org/is-arrayish/-/is-arrayish-0.2.1.tgz
npm	is-binary-path	2.1.0	development	MIT		https://registry.npmjs.org/is-binary-path/-/is-binary-path-2.1.0.tgz
npm	is-core-module	2.16.2	development	MIT		https://registry.npmjs.org/is-core-module/-/is-core-module-2.16.2.tgz
npm	is-extglob	2.1.1	development	MIT		https://registry.npmjs.org/is-extglob/-/is-extglob-2.1.1.tgz
npm	is-fullwidth-code-point	3.0.0	development	MIT		https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz
npm	is-generator-fn	2.1.0	development	MIT		https://registry.npmjs.org/is-generator-fn/-/is-generator-fn-2.1.0.tgz
npm	is-glob	4.0.3	development	MIT		https://registry.npmjs.org/is-glob/-/is-glob-4.0.3.tgz
npm	is-number	7.0.0	development	MIT		https://registry.npmjs.org/is-number/-/is-number-7.0.0.tgz
npm	is-potential-custom-element-name	1.0.1	development	MIT		https://registry.npmjs.org/is-potential-custom-element-name/-/is-potential-custom-element-name-1.0.1.tgz
npm	is-stream	2.0.1	development	MIT		https://registry.npmjs.org/is-stream/-/is-stream-2.0.1.tgz
npm	isexe	2.0.0	development	ISC		https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz
npm	istanbul-lib-coverage	3.2.2	development	BSD-3-Clause		https://registry.npmjs.org/istanbul-lib-coverage/-/istanbul-lib-coverage-3.2.2.tgz
npm	istanbul-lib-instrument	6.0.3	development	BSD-3-Clause		https://registry.npmjs.org/istanbul-lib-instrument/-/istanbul-lib-instrument-6.0.3.tgz
npm	istanbul-lib-instrument/node_modules/semver	7.8.5	development	ISC		https://registry.npmjs.org/semver/-/semver-7.8.5.tgz
npm	istanbul-lib-report	3.0.1	development	BSD-3-Clause		https://registry.npmjs.org/istanbul-lib-report/-/istanbul-lib-report-3.0.1.tgz
npm	istanbul-lib-source-maps	5.0.6	development	BSD-3-Clause		https://registry.npmjs.org/istanbul-lib-source-maps/-/istanbul-lib-source-maps-5.0.6.tgz
npm	istanbul-reports	3.2.0	development	BSD-3-Clause		https://registry.npmjs.org/istanbul-reports/-/istanbul-reports-3.2.0.tgz
npm	jackspeak	3.4.3	development	BlueOak-1.0.0		https://registry.npmjs.org/jackspeak/-/jackspeak-3.4.3.tgz
npm	jest	30.4.2	development	MIT		https://registry.npmjs.org/jest/-/jest-30.4.2.tgz
npm	jest-changed-files	30.4.1	development	MIT		https://registry.npmjs.org/jest-changed-files/-/jest-changed-files-30.4.1.tgz
npm	jest-circus	30.4.2	development	MIT		https://registry.npmjs.org/jest-circus/-/jest-circus-30.4.2.tgz
npm	jest-circus/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-circus/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-cli	30.4.2	development	MIT		https://registry.npmjs.org/jest-cli/-/jest-cli-30.4.2.tgz
npm	jest-config	30.4.2	development	MIT		https://registry.npmjs.org/jest-config/-/jest-config-30.4.2.tgz
npm	jest-config/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-config/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-diff	30.4.1	development	MIT		https://registry.npmjs.org/jest-diff/-/jest-diff-30.4.1.tgz
npm	jest-diff/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-diff/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-docblock	30.4.0	development	MIT		https://registry.npmjs.org/jest-docblock/-/jest-docblock-30.4.0.tgz
npm	jest-each	30.4.1	development	MIT		https://registry.npmjs.org/jest-each/-/jest-each-30.4.1.tgz
npm	jest-each/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-each/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-environment-jsdom	30.4.1	development	MIT		https://registry.npmjs.org/jest-environment-jsdom/-/jest-environment-jsdom-30.4.1.tgz
npm	jest-environment-node	30.4.1	development	MIT		https://registry.npmjs.org/jest-environment-node/-/jest-environment-node-30.4.1.tgz
npm	jest-haste-map	30.4.1	development	MIT		https://registry.npmjs.org/jest-haste-map/-/jest-haste-map-30.4.1.tgz
npm	jest-haste-map/node_modules/picomatch	4.0.5	development	MIT		https://registry.npmjs.org/picomatch/-/picomatch-4.0.5.tgz
npm	jest-leak-detector	30.4.1	development	MIT		https://registry.npmjs.org/jest-leak-detector/-/jest-leak-detector-30.4.1.tgz
npm	jest-leak-detector/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-leak-detector/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-matcher-utils	30.4.1	development	MIT		https://registry.npmjs.org/jest-matcher-utils/-/jest-matcher-utils-30.4.1.tgz
npm	jest-matcher-utils/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-matcher-utils/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-message-util	30.4.1	development	MIT		https://registry.npmjs.org/jest-message-util/-/jest-message-util-30.4.1.tgz
npm	jest-message-util/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-message-util/node_modules/picomatch	4.0.5	development	MIT		https://registry.npmjs.org/picomatch/-/picomatch-4.0.5.tgz
npm	jest-message-util/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-mock	30.4.1	development	MIT		https://registry.npmjs.org/jest-mock/-/jest-mock-30.4.1.tgz
npm	jest-pnp-resolver	1.2.3	development	MIT		https://registry.npmjs.org/jest-pnp-resolver/-/jest-pnp-resolver-1.2.3.tgz
npm	jest-regex-util	30.4.0	development	MIT		https://registry.npmjs.org/jest-regex-util/-/jest-regex-util-30.4.0.tgz
npm	jest-resolve	30.4.1	development	MIT		https://registry.npmjs.org/jest-resolve/-/jest-resolve-30.4.1.tgz
npm	jest-resolve-dependencies	30.4.2	development	MIT		https://registry.npmjs.org/jest-resolve-dependencies/-/jest-resolve-dependencies-30.4.2.tgz
npm	jest-runner	30.4.2	development	MIT		https://registry.npmjs.org/jest-runner/-/jest-runner-30.4.2.tgz
npm	jest-runtime	30.4.2	development	MIT		https://registry.npmjs.org/jest-runtime/-/jest-runtime-30.4.2.tgz
npm	jest-snapshot	30.4.1	development	MIT		https://registry.npmjs.org/jest-snapshot/-/jest-snapshot-30.4.1.tgz
npm	jest-snapshot/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-snapshot/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-snapshot/node_modules/semver	7.8.5	development	ISC		https://registry.npmjs.org/semver/-/semver-7.8.5.tgz
npm	jest-util	30.4.1	development	MIT		https://registry.npmjs.org/jest-util/-/jest-util-30.4.1.tgz
npm	jest-util/node_modules/picomatch	4.0.5	development	MIT		https://registry.npmjs.org/picomatch/-/picomatch-4.0.5.tgz
npm	jest-validate	30.4.1	development	MIT		https://registry.npmjs.org/jest-validate/-/jest-validate-30.4.1.tgz
npm	jest-validate/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	jest-validate/node_modules/camelcase	6.3.0	development	MIT		https://registry.npmjs.org/camelcase/-/camelcase-6.3.0.tgz
npm	jest-validate/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	jest-watcher	30.4.1	development	MIT		https://registry.npmjs.org/jest-watcher/-/jest-watcher-30.4.1.tgz
npm	jest-worker	30.4.1	development	MIT		https://registry.npmjs.org/jest-worker/-/jest-worker-30.4.1.tgz
npm	jest-worker/node_modules/supports-color	8.1.1	development	MIT		https://registry.npmjs.org/supports-color/-/supports-color-8.1.1.tgz
npm	jiti	1.21.7	runtime	MIT		https://registry.npmjs.org/jiti/-/jiti-1.21.7.tgz
npm	js-tokens	4.0.0	runtime	MIT		https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz
npm	js-yaml	3.15.0	development	MIT		https://registry.npmjs.org/js-yaml/-/js-yaml-3.15.0.tgz
npm	jsdom	26.1.0	development	MIT		https://registry.npmjs.org/jsdom/-/jsdom-26.1.0.tgz
npm	jsesc	3.1.0	runtime	MIT		https://registry.npmjs.org/jsesc/-/jsesc-3.1.0.tgz
npm	json-parse-even-better-errors	2.3.1	development	MIT		https://registry.npmjs.org/json-parse-even-better-errors/-/json-parse-even-better-errors-2.3.1.tgz
npm	json5	2.2.3	runtime	MIT		https://registry.npmjs.org/json5/-/json5-2.2.3.tgz
npm	leven	3.1.0	development	MIT		https://registry.npmjs.org/leven/-/leven-3.1.0.tgz
